LineItemId,userId,TimeInterval,UsageStartDate,UsageEndDate,LineItemType,ProductCode,productFamily,ProductName,Cost,exchangeRate
j3nt5o7vhfhirlm722nnkxrvw5t64ccj3i3hmmo5v7n3ebyxdhqa,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T10:00:00Z,2022-11-30T16:00:00Z,Usage,AmazonCloudFront,,Amazon CloudFront,0.0,1441.1
j3g67fkyubyhfhkmzbwth74vnxss37s3jlcw325n5ovbrjm6mnrq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T04:00:00Z,2022-11-30T14:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,9.12e-05,1441.1
j3f3fitczge4eq7jz3ynnhqd47nxfnazlvljverojpquj7ppg2va,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T04:00:00Z,2022-11-30T19:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,5.04e-05,1441.1
j3dbydjei5lktabzzovqioh4kad2dpruhnfpym4tz5kjymtljyzq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-06T08:00:00Z,2022-11-18T12:00:00Z,Usage,AWSELB,,Elastic Load Balancing,4.49539e-05,1441.1
j33fplakzhq6tt65fhtqutyk36a2n7q5yxhildiwk4bld753bhra,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-10T02:00:00Z,2022-11-10T03:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,1.592e-07,1441.1
j2l3kj7j2hkrq7zytqexyijgn4f2umvffhubdsefcatbuwvzs7ua,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-03T23:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.082701153,1441.1
j2klpn7vxfw23drf4y2ifkcvpczzefsurworlqtwdblpjc2nbqha,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T18:00:00Z,2022-11-29T13:00:00Z,Usage,AWSELB,,Elastic Load Balancing,3.0586e-06,1441.1
izul33fivilyizsbjb5uugwp6zrafetr53jyegvkls6h6bozpd3a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-24T08:00:00Z,2022-11-29T08:00:00Z,Usage,AmazonCloudWatch,,AmazonCloudWatch,0.0,1441.1
izlpxjuzitz7lhuslbaajt6tfyjgnidpuoiqehnwklisfkv4vn5a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-07T00:00:00Z,2022-11-19T12:00:00Z,Usage,AWSELB,,Elastic Load Balancing,1.05e-08,1441.1
izjzur5q6uzgmjgyut7zeqpvcci6cbkgl7xfbblfqdrqqniwahhq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T01:00:00Z,2022-11-30T13:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,1.28e-05,1441.1
iycorcbgormjpthsm5f32357fm5iarejfz7wunvr2sen5e32taea,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-06T23:00:00Z,2022-11-09T17:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.000262765,1441.1
iy646hd76lbvvi4w4esx32gdpturjskgv3rgptoobi3p7ohw3mwa,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-14T15:00:00Z,2022-11-14T16:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
iy4s3zohg376wstg7znk3p3zpxmb7uqdrqi4gddfdsnmkxnifblq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-09T08:00:00Z,2022-11-09T09:00:00Z,Usage,AWSQueueService,,Amazon Simple Queue Service,0.0,1441.1
ixrlfrfgll64l2vxe5yutpfl7wsgz3mezlzurdxemxmyqixfrtva,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-27T15:00:00Z,2022-11-27T16:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,0.0,1441.1
ixgl7drzktxdcbhifovbpqq63edfadbahnljzaazqgmy7fdemeiq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-09T01:00:00Z,2022-11-30T07:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,7.5026e-06,1441.1
ixgk4s4klktyu5ieoapjpkzcpkx6as2wgeo5sedbdlbxwpnlgk3q,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-27T15:00:00Z,2022-11-30T23:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,1.631e-06,1441.1
ixbertmn5lurpl7oqdhdjanovwuytyhhl52jckl2wpdpwokx7jlq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-10T02:00:00Z,2022-11-10T03:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,3.262e-07,1441.1
ixaesgkxzibblyfw7udqpaq2llgojqcxflwuebw3rpsp5machrvq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-20T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonRDS,,Amazon Relational Database Service,1.62805e-05,1441.1
iwl3oqfejefl3htthdjgqp63dq4vwwluhhbzt6wukwdqwdjydi4a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-10T00:00:00Z,2022-11-18T10:00:00Z,Usage,AWSELB,,Elastic Load Balancing,6.61163e-05,1441.1
ivt7pof5k65jdix6jeb3ewoxbw6xsaxjlrjk7h44y672mwbkoova,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T03:00:00Z,2022-11-30T19:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.000218485,1441.1
ivmmvmpzfyokozavsk3s24sframo7cp6lxqajtnk47ifmdg3ppyq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T22:00:00Z,2022-11-29T10:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
iviytl6532lx4oprtmn3kscmfmsedwlc7uq3pozjlm52hr2qiema,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-01T01:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,0.5,1441.1
ivhapo2ojo4x3acg5djqsxz2e2zs3dsqqek5neaflulifnpipgma,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-14T01:00:00Z,2022-11-22T05:00:00Z,SavingsPlanCoveredUsage,AmazonEC2,32-bit or 64-bit,Amazon Elastic Compute Cloud,3.12263953,1441.1
iv6b6fkcqttkb6gb4eo7r6evb4vfkktbvws4z4e67qtsim35gbsa,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-27T15:00:00Z,2022-11-30T23:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,3.22938e-05,1441.1
iu3exasr4b54xarektvwyq2kkwplsvo2letuyinhn7nugo7jqtha,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-04T23:00:00Z,2022-11-05T00:00:00Z,Usage,AWSBackup,,AWS Backup,1.092451401,1441.1
it6oggislgkpxygcbc2jl73y4nuuwwwz3uamecd23kpm3nhsdlqq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-13T19:00:00Z,2022-11-16T17:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
it6d7hyad4esohbfniio2ecnqigfftuhopqpprkjmktpbeyhrv4a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-14T19:00:00Z,2022-11-14T20:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
isynzh25p5q6hts6bkowkuafmfmk27nrfbpd6pixae567yoyjc3q,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-02T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,2.2411e-06,1441.1
istu5swq2oylh5jarjtt2tza72haresznebay4dngtouwv46pzua,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,SavingsPlanCoveredUsage,AmazonEC2,64-bit,Amazon Elastic Compute Cloud,26.26134924,1441.1
islscdzlpf4eg5k6a2rnozp4ea5alwmen3j5hag4gldhuqyjauma,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-27T23:00:00Z,2022-11-28T05:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
irfqdcvjtopixrsypnvds2cmqsu37f7ohbt6hy5j7yiqa3n3g7qa,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
iqa3dldina7z6nkcos3qqdl7a7e63vt4pnm2pleta3tdlwpfqs3a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-09T08:00:00Z,2022-11-09T09:00:00Z,Usage,AmazonSNS,,Amazon Simple Notification Service,0.0,1441.1
iq76b4wjbwuo3ekdz6kyl4lnxptu5xkgow6dfyyiygu3xfx4zeza,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-27T15:00:00Z,2022-11-30T23:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,1.33742e-05,1441.1
ipz6zicq4zibmkwjmeo3kc7b6jwmpkw35rv5awy6wm3esui3dtvq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T06:00:00Z,2022-11-10T03:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
iptp4noouz3guhxpai5a33a5oht5xhvwz7o6vw67h7lhn7hcucuq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-14T15:00:00Z,2022-11-14T17:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
ipgmwmw7mosmjvnmdzkh4k3ngpgurdqtke2yv6oqzo6pxx6h2woq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-20T00:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.004485676,1441.1
ioqjslgvvbmstebm4pp4eh5kyi3mxeaa5wuto6xz37xr44dix7ka,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T23:00:00Z,2022-11-03T00:00:00Z,Usage,AWSBackup,,AWS Backup,8e-10,1441.1
io4zsib4kaawv77d67puwpzv45dhi5xkcj665jijeiapoaqjrh3q,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T05:00:00Z,2022-11-27T15:00:00Z,Usage,AWSELB,,Elastic Load Balancing,1.01567e-05,1441.1
inwk4ezoeha3rtgarxdqbzx3ohmwz37ecmw6ydchlpfdjx2r4msq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T23:00:00Z,2022-11-30T01:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
inumk6g4bkwj3p7vombztovrmxwc4ha4clocqfk5ibrep62owvea,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-05T00:00:00Z,2022-11-30T01:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,0.007222246,1441.1
inu6znqyqt7xni5hstgqx7dgaefkdq3ftalib2e2eo55m7u7nq5q,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T06:00:00Z,2022-11-28T03:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
intl2ftmnxny3tzjihm45xutjossj2656xqtfpzpotpmltnnrxja,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-11-02T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.002951723,1441.1
in4uoasl2sywikll6symhddii7hw6xndvk6hjaxq35gmjycgs3qq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-02T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,1.14008e-05,1441.1
imsge6nsdcfdaxn2drnstodyld67wvzbqx24glc3cmmpzktecjea,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-08T03:00:00Z,2022-11-22T04:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,2.436e-07,1441.1
imqirtonmaegeo27f3brs3d4vmzjbl724buux7oe53qjxhz5d36q,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-02T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,3.13241e-05,1441.1
imqb2cabyoqdc2is2zzgx3glvwlnw64uvr3kxnij3erav3icm3kq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T09:00:00Z,2022-11-30T11:00:00Z,Usage,AmazonCloudWatch,,AmazonCloudWatch,0.0,1441.1
imcbwjmhcqfixhysyop5j5qbfekamszqbcnqoroilrqdieee73tq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-15T03:00:00Z,2022-11-18T07:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.191596701,1441.1
ilkgyosowxzeelgtwggtrca3xmbskqjzm4p3rz3cjsc4gad7rxbq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-23T09:00:00Z,2022-11-23T10:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
ilcqruj7asyvhswin74tragjrpnlp4jbskodpv2hhfm7rsd6keeq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-04T07:00:00Z,2022-11-30T21:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,6.28e-05,1441.1
ijsghbjj2bqm2vesagbjzn5afsulryc6olhi7z262u4mnnxziy4q,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-30T02:00:00Z,2022-12-01T00:00:00Z,Usage,AWSELB,,Elastic Load Balancing,1.5426e-06,1441.1
ijscoazlael2ok7ogfo2mmsq3hbdwipskp2ohwfsursxndbrzfiq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T06:00:00Z,2022-11-30T17:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,7.146e-06,1441.1
ijron5btybaebv7353ntxuvckuamrazvwygwbj3kxe7sw6b7owga,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-25T17:00:00Z,2022-11-26T04:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,2.16407e-05,1441.1
ijehx2m7x7nifjvun7esvrweei4tpatxowb6efwfrxz3pneccquq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-24T09:00:00Z,2022-11-24T11:00:00Z,Usage,AmazonSNS,,Amazon Simple Notification Service,0.0,1441.1
iiyrkp4nmhinhi3546kkzscd5anbnb7jvm42xka7le4dlpq7pj4a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-29T23:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.000137987,1441.1
ii4hl7ziznuzktmcxjpnpb6gmhcgiz7meylted3xzezardxt7hkq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-09T23:00:00Z,2022-11-10T00:00:00Z,Usage,AWSBackup,,AWS Backup,1.092451401,1441.1
ihfcp5slqehmz4vlkjphhayqxmffq2vzvmzfljcap2ppefaxvfya,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
ihaa46jmcq2yzgb53f3k2ypiaxwbavn3y7ftmwfedkahh34t3fia,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-24T23:00:00Z,2022-11-25T00:00:00Z,Usage,AWSBackup,,AWS Backup,0.001433558,1441.1
ih7d3zp3yv6vsxmdpm4qsqnh6n4oeaubmpgfyxvujxbdhvdlo6va,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-13T02:00:00Z,2022-11-13T03:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
ih2vt4yhpwiym4bqtt63cx3qnpdrkajfr2svacsdytkidhnbswpq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T04:00:00Z,2022-11-30T05:00:00Z,Usage,AmazonCloudWatch,,AmazonCloudWatch,0.0,1441.1
igj2uluswcgh2ddkxz6fsf23quv3wzla7qun3k2zpb2i462dttgq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-14T15:00:00Z,2022-11-14T16:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
igfutirbzp7j7n3hinpjxhghahvzhxwiwqnnhlkhg5ir37qevgea,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-08T07:00:00Z,2022-11-29T20:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,1.191e-06,1441.1
ifr6c3hviv4sfszprnrykksvxlvrwx3xbfhqtumo26otrip26q2q,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-13T16:00:00Z,2022-11-29T18:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
ifiuji6eyzu7p67osysr7kw6lrzc2kq7irklow4c5bainntdxgfa,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-27T16:00:00Z,2022-11-27T17:00:00Z,Usage,AWSServiceCatalog,,AWS Service Catalog,0.0,1441.1
ifan56lux3zuweet4sekf6tp3j2carqukuh4pro7fcsop5y6piaq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
if7fhlsbsrjo4sngr6yr3hsfvkj6ydlpillj7iqslj6khnmxnp2a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.00016323,1441.1
if2cf72ixnbpexexxqyxvx57k6zijoxpttdba6fn7ygkz7btyxmq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-06T23:00:00Z,2022-11-07T00:00:00Z,Usage,AWSBackup,,AWS Backup,0.001433558,1441.1
iewlsua6r3jty3cx4xdisv63fjmi4zg3xso2frie5npwv7nar2xa,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
ietbnlrk6gqy6eg2ij2fam7kcaygwr3e7cbk2or772bgm4asbpyq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-03T07:00:00Z,2022-11-03T11:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,4.5668e-06,1441.1
ieiglk2wflkziwsnmf5kus2bhr76ni7c4wygpyh32kbow3k472ma,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-20T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonRDS,,Amazon Relational Database Service,2.12181e-05,1441.1
iefgfu4v7kqywvueuqcokldljxo55hizjaa2ethuyr5jn5hgnknq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-03T23:00:00Z,2022-11-28T19:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,2.04092e-05,1441.1
idcoczudnfcc3cnf27qiscgv7aednsnyak47l225tsljku3r6rwq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-22T19:00:00Z,2022-11-22T20:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,8e-07,1441.1
icevxcih5qz2ruodmzymp2fchhz5vfwtei3bwvv6rp75cmukelua,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T08:00:00Z,2022-11-29T03:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
ibx7fblgdyo33fd5ieodavbf6ax4n7w4zxbfkw65kyeauv35usvq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-03T07:00:00Z,2022-11-03T11:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,6.524e-06,1441.1
ibt6rk5gnjvoiiicn4f3jqx6ld6oguc7oppuxftqkikb5tlexxnq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-17T10:00:00Z,2022-11-25T10:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,5.8737e-06,1441.1
ibpscyzncqzbsetntn33rkbu5bbpvr4qwojnitvv5y2g2ihawj6a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T16:00:00Z,2022-11-29T04:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
ib56vc4evouwrgz3ndl3bvhwt2iw56g4xhqckgo7564ffrxwotva,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T07:00:00Z,2022-11-29T10:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
ialepjv2lkdhc4htdzkbhpewby3egurz6oc4t5acsye5t6guwkja,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-20T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.001412599,1441.1
i7addhd6to2o7dpevngzyg7gzpksjigu5zsm5qpoalmhsi4z563a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-07T09:00:00Z,2022-11-08T02:00:00Z,Usage,awskms,,AWS Key Management Service,0.0,1441.1
i73uyxtm3uzqmcn5h3335p3dsxsmykp373mphly3jh5raw4j4vta,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T14:00:00Z,2022-11-23T04:00:00Z,Usage,AWSELB,,Elastic Load Balancing,0.0,1441.1
i72vnoacz6qq3sww3yx5zobefifqcwnejw2ehhdpifbxr225rd4q,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T04:00:00Z,2022-11-30T15:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,6.92e-05,1441.1
i6qjt6zqpxmgv2tb54wohknx2evak4vnmjmybe7qr4pypph4kutq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T11:00:00Z,2022-12-01T00:00:00Z,Usage,AWSELB,,Elastic Load Balancing,1.0321e-06,1441.1
i6l6aet7qbev6zyl6cxhwdgp3hjaqf5xpwexwze4nxdozsuztw6q,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-17T06:00:00Z,2022-11-17T07:00:00Z,Usage,AmazonRDS,64-bit,Amazon Relational Database Service,0.052166458,1441.1
i5sbakwtjft7auniwfezac3dhrbj5gu3ffe67ntav3uakhbpy2eq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-04T04:00:00Z,2022-11-26T06:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,3.2e-06,1441.1
i5s3qwxtz665sx7dsjz4kizit7udqmjn7kt4uh36xkal3wav7tmq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-07T00:00:00Z,2022-11-19T21:00:00Z,Usage,AWSELB,,Elastic Load Balancing,2.6e-09,1441.1
i5rlxz5yrwwyk5vuowtqghsdngsm2jo6h6hyxgnopcau345ykkea,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T04:00:00Z,2022-11-07T21:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,0.000644501,1441.1
i4wfyndtbyvc3rqsqqgkqnlsk67uywb2w7qggnnquqz22wmynvya,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-22T13:00:00Z,2022-11-25T03:00:00Z,Usage,AmazonS3,,Amazon Simple Storage Service,2.04e-08,1441.1
i4pmkzdwjysdhlmiwk64cs7j5dcy53aeyg45c6fik2cnz5rosh7a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,2022-12-01T00:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,3.42,1441.1
i4agdeadas2bpgzcrb5gz6j2rs5mgr3tdjjeoa47nd3pcanknlvq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-15T03:00:00Z,2022-11-18T08:00:00Z,SavingsPlanCoveredUsage,AmazonEC2,32-bit or 64-bit,Amazon Elastic Compute Cloud,4.273296019,1441.1
i43udrms65p2qbo5yuzyhe2rwxhkus4xw5yftdd76vhjtfjkgkbq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-22T06:00:00Z,2022-11-25T10:00:00Z,Usage,AmazonLightsail,,Amazon Lightsail,0.0,1441.1
i2xamncwvgqjjyuzx6jbklxkajpp5dn2lforzw234exbzmdhstja,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-15T23:00:00Z,2022-11-16T00:00:00Z,Usage,AWSBackup,,AWS Backup,0.001433558,1441.1
i2hku2jlv7w4l3cj423yinbvjupp7qhjicsqvaeizjnnfonvud5a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-15T03:00:00Z,2022-11-15T04:00:00Z,Usage,AWSELB,,Elastic Load Balancing,7.6e-08,1441.1
i2hdaxg7hr3uh7rqdll4zmxq7ttf5cw2hfsrsvkl4q67z2thdgnq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-05T14:00:00Z,2022-11-29T19:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,3.46322e-05,1441.1
i2g27t33fcv7uodnxr26xwwbb2f5qozqnneaoxoa65temyp6y3eq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-01T02:00:00Z,2022-11-30T20:00:00Z,Usage,AmazonRoute53,,Amazon Route 53,0.0012696,1441.1
i24axcibtsuajkpb5hdkvs2g63ueaighzagju3mia2jdjchbay2a,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-07T00:00:00Z,2022-11-18T19:00:00Z,Usage,AWSELB,,Elastic Load Balancing,9.4e-09,1441.1
i232rjuochtfqgdtcyvchphd7fagzdkejf2t3rovpjpxtki63cvq,333333333333,2022-11-01T00:00:00Z/2022-12-01T00:00:00Z,2022-11-03T15:00:00Z,2022-11-29T07:00:00Z,Usage,AmazonEC2,,Amazon Elastic Compute Cloud,0.0,1441.1
